ticker,days vs spy,alpha vs spy,beta vs spy,days vs vgt,alpha vs vgt,beta vs vgt
HAP,1825,-0.15007510716755712,0.923873517836582,1825,-0.15624396391244016,0.6011448035160922
HDG,1825,-0.01252163482482318,0.27348599499954857,1825,-0.019291404268925862,0.1953695270328481
HDGE,1825,-0.06545414865857786,-1.0535693888298678,1825,-0.03891694911279923,-0.7542478599878807
HDV,1825,-0.033538344120463005,0.756288280223121,1825,-0.03447684822380407,0.4776150889224575
HECO,1825,0.020093867966817974,0.5162178565902904,1825,0.0040334550468628305,0.38033331806943804
HEDJ,1825,-0.061023743547788445,0.9774532021163707,1825,-0.08237864122731554,0.6882525312055718
HSPX,1658,-0.06667113187046549,0.758679324459641,1658,-0.09696278005473095,0.5417796620627433
HUSE,1825,-0.045781108787930506,0.5871031257696443,1825,-0.0698049233756384,0.4528467268660433
HYD,1825,-0.0010830639139401,0.005211289349882688,1825,-0.0030376038832129154,0.010154718024597442
HYEM,1825,-0.04386092266493027,0.16125421180412322,1825,-0.045502096112970784,0.10691341635672541
HYG,1825,-0.06429631287719505,0.31035492009054627,1825,-0.06961159995945826,0.21336739702523455
HYHG,1679,-0.09353120749882578,0.32743822272628764,1679,-0.10716515502316827,0.23095131674643843
HYLD,1825,-0.11459043480140473,0.22390587617328683,1825,-0.11799605672237343,0.1524222864788403
HYLS,1739,-0.03565021481590409,0.18173986139617404,1739,-0.041404800339421954,0.12800867607639504
HYMB,1825,0.011612333673384392,-0.010416215285557537,1825,0.009590582954831266,0.0005906858926805654
HYND,1534,-0.09704047582788669,0.23513960238801185,1534,-0.1038001432436916,0.15288671962834807
HYS,1825,-0.0415614305923101,0.2080227837613943,1825,-0.045771347245164136,0.14529493411229058
HYXU,1825,-0.02023685888185963,0.11956208732037382,1825,-0.020130814787759375,0.07461009406119967
HYZD,1534,-0.042823695849025366,0.19268290819652234,1534,-0.05126711733827529,0.13564026786137526
IAI,1825,0.05399079717916253,1.1197433880712486,1825,0.03632084347567493,0.7645070608009172
IAK,1825,0.003950800580121362,0.9200694030041425,1825,0.002672348393189177,0.5815286499339065
IAT,1825,-0.030728263983890034,1.0677520873985435,1825,-0.03264560905952521,0.6763993012902352
IAU,1825,0.012025119335129135,-0.10612108180033533,1825,0.017074269537301078,-0.08434385422053345
IBB,1825,-0.0004132163210944343,1.2709672906081324,1825,-0.03204875224710946,0.9085526018773379
IBCD,1703,-0.0008266842363528781,-0.007482929127460101,1703,-0.00046088091385599407,-0.0054546820021783345
IBCE,1703,0.005686164595818198,-0.03971053268805018,1703,0.006308299065309583,-0.02460555847245117
IBDC,1647,0.011741856466826127,-0.016893703029828427,1647,0.012127741471254498,-0.010829887302693325
IBDD,1647,0.026116213305242893,-0.04503421101069397,1647,0.026255910008204292,-0.025829957605006913
IBND,1825,0.004148822674266158,-0.02924737706876592,1825,0.0067883540340431,-0.02764245642524716
ICF,1825,-0.007625987485033414,0.6166957403810409,1825,-0.004661544516676378,0.3763179342492502
ICLN,1825,-0.032662261215770844,1.0036135390127445,1825,-0.057406835606591065,0.7166019327758134
ICOL,1660,-0.2044044933208165,0.6702085883817329,1660,-0.2200929122686179,0.4410682320786056
IDHQ,1825,-0.015491132448996399,0.67586207122019,1825,-0.03178174134200924,0.48126571452171424
IDLV,1825,-0.06675309814195257,0.6610987759622271,1825,-0.07607868911838354,0.44746698058388057
IDOG,1654,-0.11490424697216448,0.8645838367810414,1654,-0.14204908453146456,0.5856266589703308
IDU,1825,0.06244117727999287,0.4307593308621963,1825,0.07422482221906164,0.22863461313785738
IDV,1825,-0.13055261836422413,0.8616252212900418,1825,-0.14184442001667572,0.580155300996824
IDX,1825,-0.1924665171941392,1.0595410419804572,1825,-0.21591587747540011,0.7471135975422041
IEF,1825,0.037791864274019954,-0.1474619054173855,1825,0.04022136907827442,-0.10104106282810041
IEFA,1822,-0.0818351876375057,0.8757598623865952,1822,-0.09591512727958597,0.6056988483256396
IEI,1825,0.020704762498738944,-0.0769924843229155,1825,0.022257527229436042,-0.0537569315565775
IEMG,1822,-0.14105130599275284,1.0147620501644887,1822,-0.16733862648315284,0.736725925529546
IEO,1825,-0.22585779446303308,1.2951746334312315,1825,-0.2288745433500077,0.822901565713759
IEV,1825,-0.10306798194951862,0.9194216655118792,1825,-0.11792934597108902,0.6289791738960475
IEZ,1825,-0.38774770168466416,1.3051567297597098,1825,-0.3880224705861167,0.8195010327399594
IFEU,1825,-0.028082810237177604,0.6577385847237336,1825,-0.03927760701159158,0.45194541058324167
IFGL,1825,-0.11786419882311568,0.6996649313088585,1825,-0.12869958445518187,0.4769733285314634
IGE,1825,-0.22641688827333398,1.071621132646082,1825,-0.2273175467058736,0.6752436864357639
IGF,1825,-0.05201466096457189,0.6983412168734238,1825,-0.05828641324739619,0.46006408041312535
IGHG,1558,-0.030784684964780526,0.14278079412892047,1558,-0.03729967029145858,0.10220673612975222
IGM,1825,0.08272698624749247,1.1740299537556664,1825,0.009535724702713126,0.9941715982823855
IGN,1825,-0.0061775260281423505,1.059337531347532,1825,-0.060154067535975644,0.8545425653434116
IGOV,1825,0.008626178010086348,-0.06455059548212086,1825,0.011308614161943998,-0.04993414191301307
IGV,1825,0.09792074643492923,1.1803266587124,1825,0.025207191618042316,0.9964374886161569
IHE,1825,-0.03670817162246934,0.9900100985441086,1825,-0.0512850836955463,0.6722467090667814
IHF,1825,0.08045502129244722,0.8774922141204977,1825,0.06883498766915859,0.591262794564589
IHI,1825,0.12997378907593815,0.9617619512757762,1825,0.1012806661878976,0.7042665291599859
IHY,1825,-0.036367957329239343,0.15818174663500428,1825,-0.03752399178329986,0.10327721753970617
IJH,1825,-0.01597042783775496,0.998640665206934,1825,-0.03623640714071275,0.6977037192834387
IJJ,1825,-0.02567692081862635,0.9934722127830931,1825,-0.03999712071577872,0.673513508799144
IJK,1825,-0.009689417866530242,1.0077156424689324,1825,-0.03578639643449275,0.723939512921344
IJR,1825,-0.007837027196834928,1.033700477036776,1825,-0.03305945245428866,0.7371546605558591
IJS,1825,-0.022510071562168398,1.013161749568176,1825,-0.04228691324940461,0.7050872791879488
IJT,1825,0.006900260627417518,1.049603311974601,1825,-0.023330256924299037,0.7647732124611639
ILF,1825,-0.2039765521225343,1.1018797844587702,1825,-0.22048287077649678,0.7492040061620175
ILTB,1825,0.04783150343214211,-0.13664470820080454,1825,0.0478708826488555,-0.0858358815434393
IMLP,1775,-0.20957530424082638,0.7809556036476983,1775,-0.20997719546779822,0.48444917641299595
INCO,1825,0.03512796449219253,0.745969716519377,1825,0.022663154558312523,0.5117544731387721
INDA,1825,-0.05654718000434172,0.8830252494957154,1825,-0.07135754781767324,0.6059733777345161
INDL,1825,-0.21523048535448056,2.695311971170643,1825,-0.2590137504431151,1.8446347854984142
INDY,1825,-0.03485789027960424,0.8955192749927572,1825,-0.04900965106723149,0.6114885690380848
INKM,1825,-0.041762219900635576,0.38224055506994026,1825,-0.045983402004036826,0.25459582090628474
INP,1825,21.225182980945547,-7.772748478114962,1825,20.693466689749336,-3.00130321566407
INR,1825,0.22242551112075487,0.12162984524030612,1825,0.22666207847386197,0.06135379732111222
IOO,1825,-0.0475005359248285,0.959445706116145,1825,-0.07072076570736237,0.6835312121014769
IPFF,1825,-0.1496681765566196,0.3040482203405632,1825,-0.15275013210148347,0.2015434211008167
IPO,1578,-0.03388415222942615,1.0616874679450992,1578,-0.09872387518064894,0.823508273131146
IQDE,1706,-0.12571662071119677,0.7238961548908319,1706,-0.1467956727729032,0.4876692214568678
IQDF,1706,-0.13834325809210296,0.8665441335466122,1706,-0.166125658934615,0.5924065612507619
IQDY,1706,-0.09987404124998875,0.763259702752594,1706,-0.1269335930359689,0.5305682282560769
JCO,710,-0.018203023593789513,0.12782691327196063,710,-0.027805012143029068,0.09180682875839569
JDST,1587,-0.5542915314446624,-0.27874218324258154,1587,-0.6043693080469829,0.011905102256428754
JJA,1825,-0.032108728110322726,0.10696867512950074,1825,-0.03746232680921966,0.08594809011470145
JJC,1825,-0.0486826826829158,0.3858546624678125,1825,-0.04930980180657288,0.24419943556459162
JJE,1825,1.086891430567386,0.3605443765295083,1825,1.0611691190491022,0.3167440555880218
JJG,1825,0.03901933275398307,0.01921343755532754,1825,0.03511506862433428,0.025805681845258256
JJM,1825,0.05999327364641784,0.2502919996153486,1825,0.056623210330270055,0.16884513869023904
JJN,1825,0.40578115728629843,0.4099347532337568,1825,0.3883561229226316,0.31848553152683523
JJP,1825,-0.07249126305870507,0.008414961231409548,1825,-0.0737787808516132,0.009813787183940418
JJS,1825,-0.01152815563750458,0.09444380320148028,1825,-0.015622491023746505,0.07365630935204819
JJT,1825,0.1903136929871964,0.10311772249069999,1825,0.19131258869734608,0.0611511721499919
JJU,1825,0.2537054768776611,0.1891292990149379,1825,0.23427501224997932,0.18707247643851505
JKD,1825,0.01307476649931439,0.929573030789164,1825,-0.006210059883609412,0.6509308443031693
JKE,1825,0.03778302490463797,1.0587389231738533,1825,-0.00644789398630781,0.8198303360171884
JKF,1825,-0.035260497599732786,0.8931368342701465,1825,-0.040266742352002345,0.5777719629116492
JKG,1825,0.00461877676609682,0.9471407899542524,1825,-0.013061862356499974,0.6562964743241695
JKH,1825,0.029294932957430787,0.9976046295622099,1825,-0.005277484827026002,0.7474599266605382
JKI,1825,-0.0014492760451103547,0.8947592337105246,1825,-0.007109340426274931,0.5810930621690436
JKJ,1825,-0.011780221315314697,0.9595868279816973,1825,-0.02823126010669067,0.6597697860163507
JKK,1825,0.0051287279529814425,1.046602912866902,1825,-0.037561720041163336,0.8067916506183683
JKL,1825,-0.014808665931773865,0.6979467431233302,1825,-0.02449122243144673,0.4718339919100304
JNK,1825,-0.07135138202401527,0.2984628530563912,1825,-0.07689737049473269,0.20672208327831793
JNUG,1587,0.29461301771209725,0.25701796038209734,1587,0.3432662189973617,-0.01952042903733918
JO,1825,0.24858083628856656,0.17096469024549557,1825,0.2424851492068302,0.12869798640250377
JPNL,1656,-0.17272191568532877,2.4994611229408945,1656,-0.260137750891409,1.7247261450104976
JSC,1825,224.593260164489,0.6883436976509874,1825,225.8809316235856,-4.105163745229494
JXI,1825,-0.010284178487699615,0.5275774651701886,1825,-0.005994732425758796,0.31575875068992076
KBE,1825,-0.03868976074282716,1.1038791209234216,1825,-0.04321674901065772,0.7082510496322201
KBWB,1825,-0.027185000817183773,1.1604197268100434,1825,-0.029780157265085982,0.7369042247392477
KBWD,1825,-0.12685920609973672,0.699279362759257,1825,-0.13212175924888386,0.4570967240644673
KBWP,1825,0.06467414076563795,0.6473968561547152,1825,0.06652482376210242,0.3994963477896881
KBWR,1825,-0.021659530592906037,1.011837855590784,1825,-0.02660100894406665,0.6519874708040484
KBWY,1825,-0.08743632229688993,0.7108784274032927,1825,-0.08596504238322969,0.44064575778518467
KCE,1825,-0.06614717007397793,1.2081757906594408,1825,-0.08411259348534432,0.8210087361659795
KFYP,1638,0.029716301129579636,0.35849186236277153,1638,0.007324559771720797,0.2724086206444166
KIE,1825,0.03364016237947716,0.879630410574926,1825,0.03053218952114861,0.5626131762747861
KNOW,1825,-0.03190862467213986,0.8944668218448857,1825,-0.047170080301719305,0.6147383143759582
KOL,1825,-0.3569007956817288,1.0743855628668482,1825,-0.3761451260823986,0.7416077761988447
KOLD,1825,0.5284016932140492,0.006516506505456217,1825,0.4694114068073048,0.2119276752319185
KORU,1710,-0.298365051393065,2.605837601012016,1710,-0.4271429108424901,1.942126983954084
KRE,1825,-0.025502812982795994,1.0920388143685624,1825,-0.030111883638086794,0.7011145674097314
KXI,1825,-0.02191068122801508,0.6421506016552339,1825,-0.02496463309724787,0.413486672966225
LBJ,1825,-0.5614440953907536,3.1529093136832755,1825,-0.6125910791716477,2.1575629584729636
LD,1825,0.6553059174061335,-0.05787752219449618,1825,0.6452431694076832,-0.0008439205820052892
LEMB,1825,-0.08299969296539479,0.29428464675283844,1825,-0.08628497197088965,0.1961365375537713
LGLV,1743,0.02992208503709826,0.6951112267374338,1743,0.016514881525529945,0.46171446423650464
LIT,1825,-0.15975604257384027,1.0447939816031542,1825,-0.18979688241865803,0.7610887339684638
LQD,1825,0.015938115226947873,-0.014415612301111063,1825,0.015339339476281418,-0.0069311240910076895
LTL,1825,-0.004660285419771604,0.8538883719558794,1825,-0.017663286126680687,0.5813321907069648
LTPZ,1825,0.05738165367978972,-0.20557886401062886,1825,0.06007991050934516,-0.13843618245574554
LVL,1825,-0.1365017740456162,0.7996494694351604,1825,-0.14353487329121176,0.5262823116294113
MBB,1825,0.007003758915323055,-0.036912034367329975,1825,0.007417910955936465,-0.024608676864227158
MCHI,1825,-0.09684552857364598,1.1431340271339525,1825,-0.1400757283647512,0.8692331377251779
MCRO,1825,-0.03708771566967094,0.17146631013079114,1825,-0.04113998488866808,0.12181299243946796
MDIV,1825,-0.10380539897114967,0.5074311470106128,1825,-0.1045018903520047,0.3206909103341983
MDY,1825,-0.017299519686044925,1.0084189663750487,1825,-0.036934639376559386,0.7016134985970546
MDYG,1825,-0.012063406000908635,0.9794945276362005,1825,-0.03776214687174646,0.7048374432796263
MDYV,1825,-0.0333768291800681,0.9527437993334886,1825,-0.046993729503424855,0.645492623172758
MGC,1825,0.00574707819574429,0.9792780838374883,1825,-0.018529780119102696,0.69969197259607
MGK,1825,0.028422441012596493,1.054911709407723,1825,-0.013315658366535843,0.8086471215952246
MGV,1825,-0.014879186327442633,0.9298309795343335,1825,-0.023781446332952018,0.6145116594456718
MIDU,1825,-0.05314143126650391,2.9830425520360517,1825,-0.11318150135920975,2.0823635761650894
MIDZ,1825,-0.011343786842215814,-2.9545881203860347,1825,0.04800124007871488,-2.062069444682073
MINC,1724,-0.004547481542529717,-0.003141018953948746,1724,-0.005409854350541591,0.0011311533485107534
MINT,1825,0.0013717426333120506,-0.003571778645465368,1825,0.0015315497998815142,-0.002803101181432207
MLN,1825,0.020703593511815766,-0.04708617224405557,1825,0.02030928169445562,-0.02814095225091225
MLPA,1825,-0.2478860471115864,0.8229828374458907,1825,-0.2527488636553134,0.5332693329900793
MLPC,1592,-0.24628547568855355,0.722847584612937,1592,-0.25700896475006535,0.4503665556624326
MLPG,1825,-0.19878452040576997,0.7038891692467164,1825,-0.2015098496341484,0.45104836175219887
MLPI,1825,-0.2390974602701483,0.9016675523414701,1825,-0.24168974906741894,0.574616922760385
MLPX,1627,-0.17759238365934066,1.0431370643344793,1627,-0.20098265249590283,0.6640654123700903
MLPY,1825,-0.329931014345422,0.7212764434928429,1825,-0.323626225906059,0.4301369751222741
MMTM,1821,0.06607033795813813,0.6605624623864119,1821,0.04692704447071968,0.4847569309231923
MNA,1825,0.03454250329274914,0.16182510682905754,1825,0.03138819543360304,0.11260269039115021
MOAT,1825,0.03554195355651657,0.934968679268448,1825,0.020300002107061982,0.6400704559275521
MOM,1825,0.031032364483461333,-0.03284204332390088,1825,0.022106986083615214,0.010849853595060932
MOO,1825,-0.09045637530300146,0.8904306951430523,1825,-0.10424737229563068,0.607026169764853
MORL,1825,-0.23150514083088056,0.9808611207896394,1825,-0.23562350777698945,0.6296602458010475
MORT,1825,-0.08795963947229311,0.4953863834385799,1825,-0.09101472906360342,0.3214470640910507
MRGR,1789,-0.012748437663466132,0.04080575081546359,1789,-0.014452463465125303,0.031584081320911964
MTUM,1704,0.040058326063104784,1.0290700570532292,1704,-0.016467275545828587,0.7777415628767088
MUB,1825,0.012664900136723514,-0.029431151053079543,1825,0.013441619602440745,-0.021194454545997665
MUNI,1825,0.01218631372461102,-0.040207344113837265,1825,0.012532578654606514,-0.026436153142725974
MVV,1825,-0.02601352426443658,2.00470131074111,1825,-0.06629087828014152,1.3991638514966243
MXI,1825,-0.13970704130780762,1.0006947020777814,1825,-0.1549793206123329,0.6813975815805273
MYY,1825,-0.005822477778173279,-0.9860682025049736,1825,0.013628334745407818,-0.6869467797953251
MZZ,1825,-0.014972147461369576,-1.924547883550113,1825,0.021895553155786247,-1.3368821382440519
NFO,1825,0.006389058988658102,0.8939465780003428,1825,-0.01126207426034841,0.6228316073379976
NFRA,1583,-0.04025507094667648,0.7226032660709965,1583,-0.05641607228989594,0.4719232183263744
NGE,1715,-0.3324013761183818,0.4116252151097183,1715,-0.3529921924918442,0.3099781181785877
NIB,1825,0.002991886501856302,0.20287183794121727,1825,0.0034635104509692784,0.1255700030816979
NLR,1825,-0.05421329760759405,0.5218665696809661,1825,-0.05391178552736882,0.32622785717877545
NOBL,1582,0.01171842174475432,0.85289536365621,1582,-0.006751500421129235,0.5489595593677302
NORW,1825,-0.19113610097613862,0.9801505875687482,1825,-0.20158734246317023,0.6515272874981357
NUGT,1825,-0.21339598509283095,0.47068968504446057,1825,-0.18704321324491294,0.2023455619909069
NYF,1825,0.01160864105782354,-0.03107356081336336,1825,0.011861651609527266,-0.020379309980937087
OEF,1825,-0.003887529859475255,0.9976669304128707,1825,-0.029731425762438493,0.7167457455022387
OIH,1825,-0.4202590640611819,1.3051326016047085,1825,-0.4188426425314621,0.8135273193397452
OIL,1825,-0.15549107519352742,0.8331095080681477,1825,-0.15499262109079298,0.5207309077726815
OLEM,1825,-0.1877465595369215,0.5586497165201518,1825,-0.18198484280021662,0.3300585457783227
ONEQ,1825,0.04551506552097612,1.0993701570187218,1825,-0.007568219490268667,0.8765019300415147
PALL,1825,0.21999758241706255,0.4969333480205424,1825,0.21242917711111342,0.33831903978220457
PBD,1825,-0.0016812933471650438,0.9451313219754585,1825,-0.02757811487703373,0.6839843550752547
PBE,1825,-0.007133838041285741,1.2795593586129403,1825,-0.045749913908378126,0.9385357210693006
PBJ,1825,-0.011413500252288733,0.719789303804712,1825,-0.01650769665111506,0.46936642245065396
PBP,1825,-0.10106959377064108,0.6562020350190938,1825,-0.1147783142225357,0.45983908117139294
PBS,1825,-0.015208010581765595,1.0173259822808587,1825,-0.049236704539192974,0.7579125264590679
PBW,1825,-0.05521813525789891,1.2515012586520116,1825,-0.10118668729245679,0.9468440231824686
PCEF,1825,-0.08590681329246712,0.4108308489324134,1825,-0.09441363320695566,0.2876259223379336
PCY,1825,-0.0423128777766208,0.19220181053826582,1825,-0.04714608032810925,0.1375687904761121
PDN,1825,-0.05627305563025169,0.7952407078738429,1825,-0.07117793020288868,0.5512520167258281
PDP,1825,0.009970369218642477,1.0202887089406867,1825,-0.024116386562800112,0.7599751788965798
PEJ,1825,-0.019825503231297094,0.9525746826128707,1825,-0.04554081828491916,0.6880129780581936
